app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at,extracted_features
Telegram,org.telegram.messenger,COMMUNICATION,caa42e03-67ae-4db0-ba94-ff15971b013d,Thanks for the update,"Thank you for rating us! If you have any feedback or suggestions, feel free to share them. We're always looking to improve!",Oluwafemi Adeola olupona,4,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,2267d760-0430-48e3-bae3-2e177fc76fc0,"It is better and safe for massaging, so I like it.",,yimam mekonnen,5,"Oct 20, 2024",massaging
Telegram,org.telegram.messenger,COMMUNICATION,08e8eb1c-0c37-4919-889e-c605543aa0f6,💯💯💯nane,,Omana Liji,5,"Oct 20, 2024",💯💯💯
Telegram,org.telegram.messenger,COMMUNICATION,f7c72b3e-7bcd-4575-9c49-81be1896fca9,Good service,,Ramakant sharma,5,"Oct 20, 2024",service
Telegram,org.telegram.messenger,COMMUNICATION,90f51ab9-71af-4fc6-9879-ce572dd50d78,Best experience 🤩🤩🤩,,Prashanta jyoti Tonchangya,5,"Oct 20, 2024",🤩🤩🤩
Telegram,org.telegram.messenger,COMMUNICATION,73e2397e-3bfe-42bc-9db2-18ef4276baf0,Gramin login wala Telegram login hyena SMS asala email,,MD Pabel,1,"Oct 20, 2024",wala;Telegram
Telegram,org.telegram.messenger,COMMUNICATION,f1f549e3-a86b-411d-9a3e-55146e8ea8e1,Nice 👍👍,,md sajahan Khan,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1312672e-18e5-4d87-99ca-095c573e7182,👍👍,,Nehal Singh,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1c57a213-8424-4e58-9c33-48ff9a1a6883,Very nice ♥️,,Yes Ok,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c6c6de6e-0bfb-4963-bb7a-a17d18ebf80b,"Do not use Telegram. At least, do not let it be an important part of your communication. You can lose you account someday without any explanations and possibilities of restoring it back. I've been using TG for years, but recently got my account totally blocked. Yes, I read their ToS and never violated them. Just a failure of their antispam. But who cares. They DO NOT provide any kind of support at all. I tried to contact them many times, but to no avail. UPD: this email doesn't respond as well","Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.

",Den Bers,1,"Oct 20, 2024",Telegram;ToS;antispam;support;contact
Telegram,org.telegram.messenger,COMMUNICATION,dc50b728-28f8-4de4-a398-698f6d49e38d,i have many USDT in telegram wallet but telegram banned my number and no help for this problem,"Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.",Milan Vaishnav,1,"Oct 20, 2024",telegram;telegram
Telegram,org.telegram.messenger,COMMUNICATION,91698115-7ff7-4cf5-968d-a6df85a0c2fd,"It can't support any app which can read pdf, i can't save photos to gallery",,Abel Gebeyehu,1,"Oct 20, 2024",photos
Telegram,org.telegram.messenger,COMMUNICATION,96fa161e-afdd-4b1d-8f91-45aae86e15c4,Nice,We're glad that you're enjoying Telegram. Thank you for your review!,Roy Kiptoo,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,527b38fb-9fd5-4b54-b523-4ec609f6fc86,Really a nice app for chatting,Thank you for your feedback.,Mahalaxmi Khadanga,4,"Oct 20, 2024",chatting
Telegram,org.telegram.messenger,COMMUNICATION,6966f239-56e0-446b-9488-9289c7aa6428,Very bad telegram Many scammers,We take scams very seriously. Please report any suspicious activity to us and we will take appropriate action. You can report cases directly to abuse@telegram.org or in-app to @NoToscam. Thank you.,Sandriana Sandy,1,"Oct 20, 2024",telegram
Telegram,org.telegram.messenger,COMMUNICATION,42f75b7c-a3a2-44ee-b67d-920f670569e4,গ্রামিনে কোট আসেনা,,Marjhan Bhaiyan,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,61533498-407f-4a7c-9461-c16cb0a2f3bb,"SCAM APPS, THERE IS SO MUCH SCAM PROJECT CRYPTO. JUST UNINNSTALL THIS MF APPS.",,FIRMANSYAH IKHSAN,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,3dbf3d7a-ae94-4d0a-b88a-925b7f12d1c7,Hope,,Maykun zboy,5,"Oct 20, 2024",Hope
Telegram,org.telegram.messenger,COMMUNICATION,58972974-732c-443a-92a1-72723bdb870b,This is niceee 👍👍,,Dinesh Gondal,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,6412635f-bab9-407a-bf50-092d38b6a3f4,VIP 👍👍👍 good,,Alok Raj,5,"Oct 20, 2024",VIP;👍👍👍
Telegram,org.telegram.messenger,COMMUNICATION,b650127d-4150-4609-b2a6-e04616bcff8b,Nai sa,,Harshal Dhole,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,ee4afdad-c956-48fd-9df4-5664bd070e05,"Because making a new Telegram account is an absolute nightmare for me, I had to lower the average rating. It did not provide any code or resolve any issues, despite my emails. The founder may have neglected to address critical telegram issues after being captured. It is quite embarrassing.",,Nyi Nyi (Angus Edward),1,"Oct 20, 2024",Telegram account;telegram
Telegram,org.telegram.messenger,COMMUNICATION,65df2f37-2c0d-40c1-9ffb-ee959f2df711,Nice,"Thank you for your review, we appreciate it!",Susmay paul,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,5b1f6690-dce0-4376-90b5-bdf0bd44b74c,I can't get my telegram working,I’m sorry that the app is currently not working perfectly for you. Could you please give more details? I’ll do my best to help.,Sylvia Elizabeth Walker,1,"Oct 20, 2024",telegram
Telegram,org.telegram.messenger,COMMUNICATION,a3f90efa-6bd7-41fc-a7f7-4dbdca30bc32,Worst,"Are you having an issue with the app? If so, please update the review text here to explain the problem and I may be able to help.",Akhim walker,2,"Oct 20, 2024",Worst
Telegram,org.telegram.messenger,COMMUNICATION,0585f830-f668-413a-b82f-622e3996edf2,Wow updet for gang to rab,,Amanuel Wondemu,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,f75002b0-061b-422b-8838-686d6b5e3230,Telegram Rare this app optional voice messaging,,tt tt,3,"Oct 20, 2024",messaging
Telegram,org.telegram.messenger,COMMUNICATION,c44dbba2-4476-4334-b9ab-6f3144dacc2e,"Magnificent, just magnificent. Newly I have been faced with some stuff in social media which says: ""Telegram has low privacy."" This one is completely wrong. The privacy in Telegram is high compared to other social apps which I don't wanna name any of them. The best ever...",,Ali,5,"Oct 20, 2024",Magn;ificent;media;Telegram;This;Telegram
Telegram,org.telegram.messenger,COMMUNICATION,ed98427f-72ad-49c7-adc6-d48d6fc580d5,Telegram is very fantastic,,RidaZainab Rajpoot,5,"Oct 20, 2024",Telegram
Telegram,org.telegram.messenger,COMMUNICATION,af5803fe-c2a0-4cb8-9105-5d9de198816b,Good,Thank you very much for your kind words!,Dayte,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,8fe25c47-7996-4ea0-a7f5-564930d2a01c,Below 1 star rating because I'm watching some movies them open in terabox application even video not working . And every before movie starting every time showing advertisement. I'm suffering continuing worst and cheap Experience in application.....,,rohitpal singh,1,"Oct 20, 2024",video;showing
Telegram,org.telegram.messenger,COMMUNICATION,aebb2881-28bc-49ef-beb7-8f34c598604e,This app very useful for education,,Aditya Kushwaha,5,"Oct 20, 2024",education
Telegram,org.telegram.messenger,COMMUNICATION,bff1f973-2149-4665-9bb6-c6d4891c9d48,Application thik hai but message send hone me bahut time lagta hai,"Dhanyavaad aapke feedback ke liye! Message bhejne mein deri ke liye, kripya apne internet connection ki jaanch karein ya app ko update karein. Agar samasya bani rahti hai, to kripya support@telegram.org (obj: #playstore) par sampark karein.",Ayush Kumar Singh,3,"Oct 20, 2024",message
Telegram,org.telegram.messenger,COMMUNICATION,7717c90e-065f-4304-9a99-8929bcd8899a,Telegram message code problem,,ShMilon Mia,1,"Oct 20, 2024",message
Telegram,org.telegram.messenger,COMMUNICATION,58efa5e5-9a26-4cfc-b6fe-66b8a7dc9012,Okay 👍🆗,,sMs Razviyah,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,73ced9d7-1810-462f-8217-a1b5cb99ecc6,ভালো,"Thank you for your review, we appreciate it!",Humayra,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,7099f612-84c1-4d5a-b246-b2514d5f6b04,yyu,We're sorry to hear you're not fully satisfied. Could you share more about what issues you're experiencing or what improvements you'd like to see? Your feedback is crucial for us to make Telegram better.,Faanos Abaraa,2,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c67409b8-a1a0-44da-8c61-da3699907e67,The code does not come after the number,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Tariqul Islam,1,"Oct 20, 2024",The
Telegram,org.telegram.messenger,COMMUNICATION,bb544094-ce15-47b5-bc12-14896e01cf0b,Bangladesh grameen sim login cord sms problem,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Munni Akther,1,"Oct 20, 2024",Bangladesh;grameen
Telegram,org.telegram.messenger,COMMUNICATION,5ba06303-90ef-484e-b4ae-6498dd27ad46,Super,,Shozon Bhuyan,5,"Oct 20, 2024",Super
Telegram,org.telegram.messenger,COMMUNICATION,254339ef-4644-4b18-b26c-a6f060ac0bbc,Worst app having no backup facility,,priti misal,1,"Oct 20, 2024",Wor;backup
Telegram,org.telegram.messenger,COMMUNICATION,a20026e5-b7ad-4303-bcca-201cac3b2738,🤬🤬🤬🤬,"Are you having an issue with the app? If so, please update the review text here to explain the problem and I may be able to help.",Santosh Gaikwad,2,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,b454d07b-cd97-49a1-b912-3c2cd9ae577d,Nice,We're glad that you're enjoying Telegram. Thank you for your review!,Pravin Chaudhari,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,140cefe4-ef89-4a94-8b6c-192bf1f414d9,Super app but there is more bad things too without any privacy,,HADI_ PIYARS,4,"Oct 20, 2024",privacy
Telegram,org.telegram.messenger,COMMUNICATION,3510093e-ade4-4ea4-a08d-2481faf6ccef,Great app I love it but every time I put a number in and make my account it logs me out and when I try to put a the same number it tells me it's banned. I can't even log in into a Gmail account since that's not an option. please make that an option for user who are having the same issue like me.,"Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.",Nahjyriah Jowers,2,"Oct 20, 2024",Gmail account;who
Telegram,org.telegram.messenger,COMMUNICATION,97637501-6ce5-4800-b4b9-cdaa07023dd3,"The app is just fantastic 👌 Too much facilities. Far better than WhatsApp. No. of dps, deleting msg from both quietly, saved msg, easy to use. It became my digital notebook !!",,Tiyasha Das,5,"Oct 20, 2024",WhatsApp;dps;deleting;notebook
Telegram,org.telegram.messenger,COMMUNICATION,ba60687c-7648-4373-85e7-64685d277568,Bolbo na kemon app mood thik nai 🙂👍,,Asmita Guha,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1260513b-1b09-4bbb-a77b-1190c96706cb,Good one,,Raheem Taiwo,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,62e7707a-0080-4143-a937-a3eb8fd6b1b4,Help account create karne mein,,BRIJESH CHAUDHARY,5,"Oct 20, 2024",Help
Telegram,org.telegram.messenger,COMMUNICATION,1281fee1-721e-4001-94c8-3493d3f92779,This app is the winner of the most scammers per user ratio per any messaging app without any form of moderation,I'm sorry to hear that you encountered such a situation on Telegram – our moderators delete thousands of scam and spam accounts every day to help protect users. You can report scammers and suspicious accounts directly to our moderators in the app using the Report option or by contacting @NoToScam.,Dusty Gems,2,"Oct 20, 2024",messaging
Telegram,org.telegram.messenger,COMMUNICATION,8efc84f4-ff50-4c0b-a55c-b0837012fd26,Good night,,nibir com,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c9a9a482-05a3-4533-8b53-d1803fda3f7a,রবি সিমে টেলিগ্রাম চালু হচ্ছে না,আপনার সমস্যাটি আমাদের জানানোর জন্য ধন্যবাদ। দয়া করে বিস্তারিত বর্ণনা সহ bugs.telegram.org এ এই সমস্যাটি রিপোর্ট করুন যাতে আমরা এটি সমাধানের চেষ্টা করতে পারি।,Khadija Akter,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,7a8cce0d-c6f6-4205-8c38-5c3eb7ec14a5,Very good app I love it,,Yordanos Chuchu,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,70b9d910-a6e6-41df-a011-8fce33b26b2b,Can't open several videos,I'm sorry for the inconvenience. We're currently investigating the issue and will keep you informed as we work towards a solution.,razzakov riyad,3,"Oct 20, 2024",videos
Telegram,org.telegram.messenger,COMMUNICATION,d0f33f0f-0a69-4227-8a45-b12f8ae1a098,It's good but then i want the new update,,Akwasi Ampofo,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,99cc22b4-5025-4bed-bf9c-51ce9c5cbb01,Bangladesh Banglalink sim loging cord sms problam,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Alamin Alamin,1,"Oct 20, 2024",ing
Telegram,org.telegram.messenger,COMMUNICATION,894f3607-08aa-4d47-9f8f-4f03e1331923,"Very good and helpul but it has some low falls, it's good for study grous Privacy protection is very better than any apps","Thank you for your feedback! If you like Telegram, consider changing your review to 5 stars (a positive rating).",Mishti Tomar,5,"Oct 20, 2024",grous;Privacy protection
Telegram,org.telegram.messenger,COMMUNICATION,534a3c61-5cca-488c-a254-fcdc3b8d746a,Nice,"Thank you for your review, we appreciate it!",Suhel Rana,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1299e4fc-e044-4b33-84e9-d3df8cb3b212,Vah Saras app chhe,,Mr. TANK,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,0b81a77a-5c57-4c37-a09a-0dda15bba4f2,"> OCT 20: 25 BUSINESS DAYS (1.5 MONTHS), NO RESPONSE FROM SUPPORT. *DO NOT BOTHER INSTALLING, YOUR ACCOUNT WILL BE BANNED UPON CREATION (check other's reviews). TL;DR / SEP 14: Phone number FALSELY banned from Telegram, only a few hours after making account. Same day, did help request form and emailed recover address. It's extremely obvious they DO NOT CARE about YOU or any of YOUR NEEDS.","Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.",J,1,"Oct 20, 2024",OCT;BOT;STALLING;CRE;Telegram;CARE
Telegram,org.telegram.messenger,COMMUNICATION,368d0602-d84b-4d7d-8a8e-71cf9932c4d8,so bad and take alot data,,Mohamed Abdelwahed shaban,1,"Oct 20, 2024",data
Telegram,org.telegram.messenger,COMMUNICATION,932bc8ae-dab7-43f1-b009-920621e8875b,আমি বাংলাদেশ থেকে বলছি আমার গ্রামীন সিমে কোড আসছে না,,MD Ibrahim Sk,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,2abccd44-020b-4044-ac7b-e933069cad7e,Again and again logout why,"We're sorry to hear about your issue. Please check if there are other devices logged into your account by going to Telegram Settings > Devices. Also, ensure you have enough internal storage space as low space can prevent data saving and session restoration.",Ranjan Chandwansi (Aakash.chandwansi),1,"Oct 20, 2024",logout
Telegram,org.telegram.messenger,COMMUNICATION,84aabbae-b61a-4acc-9804-5ccd0fd4169e,This application of yours is disturbing when someone sends you a txt message but it takes time to reach you and it makes you very angry,,Key Mwanyika,1,"Oct 20, 2024",message
Telegram,org.telegram.messenger,COMMUNICATION,c235b7a0-2c56-4f6f-84e2-fde35e3819ce,বাংলাদেশ গ্ৰামিন সিম কোড প্রবলেম,,Mitu Raj,1,"Oct 20, 2024",কোড
Telegram,org.telegram.messenger,COMMUNICATION,9b996c5c-01bf-4bb3-b68e-46e0a218fb8b,It keeps saying my number is banned! Please unban my number I have never used it. I've sent countless emails and no response.,"Sorry for the inconvenience. Please contact recover@telegram.org, they handle banned phone number cases. Include phone number + country code of banned account, and details/context about the case. Never share your code with anyone, only use official apps, and ensure your devices are secured. Numbers can be unbanned if the case is a false positive.",gr 710,2,"Oct 20, 2024",ban;countless emails
Telegram,org.telegram.messenger,COMMUNICATION,01406222-e801-43d4-9152-57a7aff18dab,exelent,,ravi kumar,5,"Oct 20, 2024",lent
Telegram,org.telegram.messenger,COMMUNICATION,69dface3-1008-4480-9ef0-fd5cf0477f82,Excellent,We're glad that you're enjoying Telegram. Thank you for your review!,Marcillina Agusibbo,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,65330172-6ae2-427c-ae75-8cc0618f570e,En,"Thank you for your rating! If you have any specific feedback or suggestions on how we can improve, please let us know. Your input is very valuable to us!",AjayKumar kakarla Ajay,3,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,71de0da7-0348-4066-8132-d659ec753a3d,Best,We're glad that you're enjoying Telegram. Thank you for your review!,Colleen Jeffrey Mafusire,5,"Oct 20, 2024",Best
Telegram,org.telegram.messenger,COMMUNICATION,71d386ed-a6d7-4c1e-965d-26560055f6b1,I didn't receive a second code,"We're sorry to hear that. Please make sure you're using the official Telegram app. Verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",Koketso Moate,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,451c8426-ddbf-4156-8189-c30c6ba490e5,Good,We're glad that you're enjoying Telegram. Thank you for your review!,Motaz Mzeek,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,9c96cb69-1b7f-4308-806c-9ca4c79ae5de,"I lost my phone, I downloaded a new app and I couldn't login, the system is totally preventing me, virtually am losing all my vital information, if you can't login with number you registered,it's absolutely useless and stupid app",,Yakubu Bata,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,a41dc165-2bd5-4909-95f0-549af6c9d57b,Good,"Thank you for your review, we appreciate it!","rannappa,kamble kamble",5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,12c4b189-63de-4b5e-af9f-cb4a2ab6fa15,I have never had any issues until recently that have been trying to update the app . Please fix the error problem,,GODWIN SYLVIA,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,9771f262-4fd9-4b58-9d76-2a73eb4095e3,This app is is so good.,,David Mokua,5,"Oct 20, 2024",This
Telegram,org.telegram.messenger,COMMUNICATION,7b7abf07-dd13-498a-aad7-54ee9b0d57b6,"To everyone who uses it, don't believe it when the topic is about money because scams are widespread here",I'm sorry to hear that you encountered such a situation on Telegram – our moderators delete thousands of scam and spam accounts every day to help protect users. You can report scammers and suspicious accounts directly to our moderators in the app using the Report option or by contacting @NoToScam.,imZach Barrameda,1,"Oct 20, 2024",To everyone
Telegram,org.telegram.messenger,COMMUNICATION,726a12cd-5a6e-4b84-bd94-0b5c047992da,Very very poor aap not even opening in phone error occurred is written not at all good Not happy with the support Not working,,Laxmi Thapliyal,1,"Oct 20, 2024",phone;working
Telegram,org.telegram.messenger,COMMUNICATION,f9d95cbc-1762-43a2-aef6-7393cbe621cc,I love this aap,,Dilip Solanki,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,1debebc8-8470-4255-af5a-b84815a508db,Nice cool,Thank you very much for your kind words!,Dennis Norio,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,59063e4b-96b9-48d5-83de-eb1522ed8cf7,ကံချီး,,popa mayar,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,9878cf25-b744-46ee-a769-7a136fd51250,Perfect,We're glad that you're enjoying Telegram. Thank you for your review!,Ahmad Emami,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,5fea32c5-e84e-4d6a-b4d9-c4bb32c81463,Telegram is one of the best app but I'm facing one problem it's very annoying that is automatically logout problem it's disgusting,"If your account is frequently being logged out from your app, I suggest checking the Settings > Devices page to make sure there are no active devices in the list that you don't recognize. If there are any, you can instantly log them out from your account and add a password in Settings > Privacy and Security > Two-Step Verification.",BigBoy Explorer,3,"Oct 20, 2024",logout
Telegram,org.telegram.messenger,COMMUNICATION,95348507-39df-4abd-be2c-cff16d5f598f,Not updated,,Thalapathy Arun,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,3fe7eea9-4c19-4b17-975d-de1e8c14a9a0,Good,We're glad that you're enjoying Telegram. Thank you for your review!,Hizkia Butar Butar,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,6a1ff24f-065b-4b6d-b8c4-0d8e99227cd6,Good,"Thank you for your review, we appreciate it!",Hasnain Ahmed,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,3d79d70e-dadc-48b6-bf49-04f1c14ef076,❤️❤️,,Ayush Kumar,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,afc67d34-e909-4635-bf60-05b5cfb425e9,Good,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",P. K,4,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,c1b888d3-5c20-4c0b-89dd-a82862638f9a,Good,We're glad that you're enjoying Telegram. Thank you for your review!,Iyanu Omoniyi,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,2afdc654-b9d7-4bcc-a92a-e95e0f4bb511,Worst app🤬😡I download a movie which is 1gb in size but it uses 1.5 gb of data it's fine but then the movie starts to download again 😞,,Sanket Harad,1,"Oct 20, 2024",movie starts to;again
Telegram,org.telegram.messenger,COMMUNICATION,0185abfd-0727-421f-aaee-4bdadc754814,Too may attempt please try again?,"If you get an error like that, try waiting 24 hours before attempting that action again",Darwisy Mustafa,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,78d6e718-247f-4fa8-b4a6-8da28f588ced,I love you,,Orjinwa Emeka,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,c4f9fa46-930f-4d55-b671-298f91c330cd,Any time block,,Ravi Varma Nippuleti,1,"Oct 20, 2024",block
Telegram,org.telegram.messenger,COMMUNICATION,5a6815dc-6b5e-4185-b6a9-ff4367af3b28,béßt,,Siddesh,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,0b9c812c-c7be-4029-8ec1-d16c0d6090af,Good,Thank you very much for your kind words!,MANOJ NISHAD,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,dc2b92ff-b0b8-4f90-8376-95866943e500,Good,Thank you very much for your kind words!,Jibon Promax,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,d627b302-f120-4f2f-90b3-9c3d545447fc,Good app,"Thank you for your review, we appreciate it!",Sukkur Ali,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,6f6d98e4-46ec-4fed-84ed-22992fd7a186,"Hi, I don't have any issues but I just need to know why I can't sign up for new accounts with my new phone number?",,Haninda Mar'atus Sholihah,3,"Oct 20, 2024",sign up;number
Telegram,org.telegram.messenger,COMMUNICATION,fe1affd7-1b88-4d26-9939-56c972179ec1,Helpe community End group To all pepol,,Eddie Magalona,5,"Oct 20, 2024",group To
Telegram,org.telegram.messenger,COMMUNICATION,4ae76946-19fd-4526-8788-cbe80683773f,Good app,"Thank you for your review, we appreciate it!",Kausar Mahabub,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,0d660763-421f-4996-8e33-67c493ec9da7,😎😎😎😎🥰🥰🤩😘,,Dk Dk,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,7f0c8987-c50e-41bd-9c71-304fa7ff0a7e,Best,"Thank you for your review, we appreciate it!",Sipani Rout,5,"Oct 20, 2024",Best
Telegram,org.telegram.messenger,COMMUNICATION,b8729a44-7a37-4b92-ab58-c690748a5edc,Good,Thank you very much for your kind words!,Mehedi sumon,5,"Oct 20, 2024",Good
Telegram,org.telegram.messenger,COMMUNICATION,e6fe99c4-c2f5-430a-ba59-36faddfc44ec,"easy to chat, emoji, to search sth.... the best app",,habtamu abreham,5,"Oct 20, 2024",chat;app
Telegram,org.telegram.messenger,COMMUNICATION,b4d326db-9031-480b-8df7-539fe1a51a06,"I really like this app.but, my account is accidentally get banned I have tried to recover my account still the ban is not removed.. Kindly help me to recover it 🙏 My account is still banned.. i have sent emails but, still no response to my request mails","We apologize for the inconvenience caused. Did you contact recover@telegram.org? That is the email that specifically handles banned account / phone number cases. Include the phone number + country code of the banned account and details/context about the case. If the case is a false positive, then the number can be unbanned.",Sathiyamoorthi K (Ksmashhero),3,"Oct 20, 2024",mails
Telegram,org.telegram.messenger,COMMUNICATION,caded721-e8ea-4108-8119-204e292be6a7,تطبيق جيد جدا 🙄😕,,Ge Me,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,15a1da7f-d188-4673-991a-2d986202af43,Land jaisa hi par theek hai,,Ishwar chandra Jha,5,"Oct 20, 2024",Land;hai
Telegram,org.telegram.messenger,COMMUNICATION,8dec46c7-ff12-487c-b8e2-854e904e6961,ওটিপি আসছে না,"আমরা দুঃখিত যে আপনি লগইন প্রক্রিয়ায় সমস্যা পোহাচ্ছেন। দয়া করে নিশ্চিত করুন যে আপনার ফোন নম্বরটি SMS বার্তা বা কল গ্রহণে সক্ষম, এবং Google Play Services ইনস্টল করা আছে এবং সর্বশেষ সংস্করণে আপডেট করা আছে। আপনার ডিভাইস রিবুট করে দেখুন এবং কোনো সিস্টেম আপডেট আছে কিনা তা চেক করুন।",Bikash Karan,1,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,3fdba62e-d1d0-49f8-b6e6-b624e7f0daaa,Aa&),,Lubabalo Genesis,5,"Oct 20, 2024",
Telegram,org.telegram.messenger,COMMUNICATION,37b1a1e7-dcdf-4093-882b-aeca2b9625eb,Best App,"Thank you, we're glad to hear you enjoy the app! If you’d like, you can change your review to 5 stars (a positive rating).",Amman shaikh,4,"Oct 20, 2024",App
Telegram,org.telegram.messenger,COMMUNICATION,62758aab-816a-4086-8493-aa572464cf29,Worst app,,A.B Guruji,1,"Oct 20, 2024",Wor
Telegram,org.telegram.messenger,COMMUNICATION,1d8662cc-7342-4aa0-9b78-3bc0bc5a1662,It's a very good app when finding your relatives,,Fred Walimbwa,5,"Oct 20, 2024",finding;relatives
Telegram,org.telegram.messenger,COMMUNICATION,db920b11-fd2d-4b90-838a-4e3fcd83e021,banglalink sim pin code station,"We're sorry to hear that. Please verify that your mobile plan includes active SMS coverage. Confirm Google Play Services are enabled on your device and disable any active VPN. If issues persist, contact sms@telegram.org with your phone number in international format as the email subject.",SR HASIB BOOS,1,"Oct 20, 2024",station
Telegram,org.telegram.messenger,COMMUNICATION,d8b09d1f-0848-4e3d-b603-ae2c3a4e077b,Djyashu,,Joythi Yashdaj,5,"Oct 20, 2024",Djya
