app_name,app_package,app_categoryId,reviewId,review,reply,userName,score,at
WhatsApp Messenger,com.whatsapp,COMMUNICATION,62c1500d-7a65-4703-8d42-3912eda74420,My watsapp have an issue with switch add. Account is not working so please give me a solution,,Mehtab Qureshi,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,16f3b079-dbb3-479f-974f-70fb6ef2153c,Very good and nice aap,,Prince Yadav,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,46a4edb7-206f-405e-9896-c28f96e1fc62,Hey dear whatsapp conmuttes tem help my what app acount is not open and cont very my whatsapp account i am not able to run wahatsapp i have Read all you tem and conditious we will follwer rules i hose you will unb whatsapp as some you need the offical whatsapp to longin posible thaki,,NaveeN Rawani,3,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f350afcb-4602-4aa4-8883-7a204185053c,Great application,,raj badoni1978,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8a5e1a6e-8ba5-4589-9348-3a87ede20af3,"Finger print issue . After applying multiple attempts to verify finger prints I reach to my contacts through whats app. It is too annoying , please help me to solve it ASAP. After updating the app I have facing this issue .",,Prodip Kumar Bhattacharjee,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ea62174e-9fc1-45f8-8a5e-2a5b9484a5b4,The latest updates are not showing in my phone.,,Jyoeliz Vinoy,2,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,46213631-13e2-4172-89de-74bc34056403,Rajkumar Ram,,Rajkumaar Ram,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e059b220-f645-43fa-8b50-68bd17137de6,Outstanding,,DAMIEN Kamayagl,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a6a01c7b-dbbd-4d36-937c-67cf0e915b56,How's beautiful apps this very clear and easier,,Celeste Villa,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f64af67f-e070-43f1-8aa0-a7da17e34060,"Hi! Could you make an option of 'edit' to status, please? thnk u. ㅠ ㅠ",,Jess H.,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f865a7f2-9739-46d2-9528-285c0ae175ef,Love the app.,,Rodrique Filias,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4336fa7d-2017-4832-97da-0e78bf7c7006,Great,,Daniel Ekpenyong,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3da9b720-6914-4448-adce-83df81a874d4,I am trying to download this app over how many minutes now it is not downloading and my data is wasting.,,Alexander Sado,2,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2d9b865b-f82c-4162-ba19-d9950abceb97,"I want a solution to the problem of creating a love story in an account that appears and an account that does not appear, and I updated to WhatsApp. I want a solution, please. Thanks.",,M Alsayed,2,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,43bfee44-8d29-466d-bc22-fe05fd1abb7e,We love it,,Ovie Gee,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,122654b0-bbdd-4508-a6db-7200ec1384bf,My WhatsApp app has not been installed I've trying without success to download,,Kolekile Leve,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bcd50243-705b-40c6-a493-e856ed8d46dc,Chats haven't backed up since 19/10. I've got plenty of space on my Google account but it still doesn't upload! So stupid!,,Angela Y,2,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5529cee6-a6da-41c8-bf8f-a53515007baa,Whatsapp is very good and very powerful because it has many such features that make it very good so I like this app,,Arif Khan,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6e5968c1-968a-403f-9ba8-89a876d098f4,Beautiful ❤️ whatsapp chat,,Anjali Gupta,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f8309bd0-72e2-430e-b27e-807f0aa9ede1,"The app is good, but my account is always under review for 24 hours pls do something about it for me",,Rita Lartey,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,74438ec3-6639-4be4-a3a5-0fdb19a46fb5,"Very nice connectivity but some voice drop while whatsapp call, therefore in this area you may reform network system. Thanks",,SURESH KUMAR,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,45e76400-d9ec-4562-9d11-d946ee20b22c,Well this app has been helpful and good so I don't think anything is wrong with it I find Whatsapp very helpful,,Emmanuella Ella,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ac0922df-18ab-454c-b00d-29f40446e19f,I love it's for the private optional,,Rosa Smith,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bd49eaab-9b47-49db-b093-50a548cc7e5a,"Anytime I login it's say my no isn't registered on Whatsapp and have tried severally to download but still the same response,what can I do about it?",,Shoyemi Rachael,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d2c7fca6-c343-4fc1-9bbc-4d84b8e6c289,My whatsapp is banned please help me 😔,,Sakshi Patil,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0c8b256b-1ccd-46c0-af18-ab0288d70678,Extremely helpful app to help me stay in touch...,,Johan van Zyl,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,33b6bd36-04a5-42b8-85c0-bd975709638c,Messages and calls are end-to- end encrypted no one outside of this chat not even whatsapp can read or listen to them top to learn more,,Joseph Nepala,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,89d2fb14-dd53-4934-af93-2f8e99aa1da9,I've been trying to download the app again for a week now. I'm not receiving a verification code through text or phone. Please help.,,Le Marie,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6a189ab5-80a4-4c82-9fe9-428253b17c98,Can't get threw,,Alfonso Nuanez,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,73112982-3e53-48c2-a403-21411259e16e,This app won't allow me to enter my number I input it correctly its saying its not valid for the US my number is a 929 number wth,,Nix,2,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b31a361b-dc1b-4d22-bf01-87e8476c8bc1,AWESOME APP!!! but should add polls to statuses,,Melissa Wijaya,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,24861957-c271-443f-b929-f37dc5de8118,Good app,,Hira Arif,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,72bce879-6f18-45db-9a98-93034790bc48,Nice experience ☺️,,Akash Jadhav,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,12add707-e86c-49cf-98f0-e8117d44138c,Akon fabris thanks for your hel.,,Davido Kelly,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,19d68f0c-8bd2-4101-979b-626ca6ccfd91,Christmas option,,Mohammad Husseini,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0b8ebf29-3614-411b-a6c2-ddcdb988efd3,"Please remove the background when posting status, it's a bit annoying and unpleasant to look at",,Adiwarna Litani,3,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8ddd1e65-7689-43b4-9b9d-e41dc34299d1,I have been using this app personally for two years now. It's a good interaction app and very friendly for young people,,Brian Mukuma,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7df756a7-d677-486b-bf11-d0c240b00b6f,WhatsApp is a very nice,,Shamsudeen Hussaini,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9ee39dc7-485d-4cda-84c1-1db1eb9b92a9,Its good,,Alexz Christopher,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,637ac5f4-17bf-4532-8d14-4e3a8f8b7d97,I really love how I can talk to Faraway friends best app ever,,Peace Jacob,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fde1c104-8e3e-476d-86fd-2ed3035728dd,Very helpful,,Ronald Marogo,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cce51862-2ed1-4da7-ab45-25c242e9a7d1,Stuck on profile info for hours when trying to move to a new phone. It is really sad how an update will be this poor.,,LJ forum,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,dd80a9c9-ba97-44df-b0ae-b83b43d5256e,I just got the update installed lm yet to to try it out . I'm sorry I think I'm wrong . Please continue with the update . Thanks,,John Kruger,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,caa8af44-ff99-4563-90e0-d3100e576550,It is a very good app based on privacy and I like how you can create a group chat and video call with the app,,Prisca Aku,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2806852f-cd14-4129-a5b6-89598693dfe9,Don't use it to be honest,,Cerys Cattle,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d6187f88-b35b-4ba0-a1ab-3331735ae81c,Unblock my WhatsApp number So that I can chat,,Daberechi Innocent,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,58badb10-391c-48a5-abb2-9618e34616b4,"I used this application its better,it connects me with friends.",,Cliford Nyarwendo,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ffa3aa07-830a-4511-a7e3-e9e122d949c1,"Put option to remove the ia, i don't like this.",,Pedro,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,17ab57fc-283d-4b05-97b5-28143e923b14,i love this app because u can communicate with ur friends,,Lindelwa 483,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,d3c71019-c7ec-49ac-be94-c2c8f81e8db2,"Updated: 10/10,26/'24.| I use Meta's Messenger app for communication, so I don't have a need for WhatsApp. I may uninstall it later unless I find it useful.| 🇺🇦 SLAVA UKRAINE! 🇺🇦| 'NUFF SAID 🖖😎||",,Charles Leon Shafer,3,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b1f58c0e-ecdd-4b4e-9740-c5198d6fad3c,Very good but I have a suggestion to add wps office system with this application which can create office table proforma etc. this will also increase whatsapp revenue and also provide convenience to office staff.,,Abdullah Khan,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b4d6f0d3-bd1f-411a-89aa-bceb0549603f,"after last few stupid updates, whatsapp no longer support sending ""FILE"" type and ONLY DOCUMENTS & AUDIO. mark zuckerberg surely hiring coders with head smaller than ostrich to deliver such experience(s) to their users",,Hatrius Lim,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b7d4c1f8-70c6-478d-a8d6-81dbab804b5e,I'm trying to create my account and I don't know what is happening,,Justin Nkwain,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8ffd320c-c4a7-42da-a6c3-accfc731fabc,WhatsApp Messanger is typically the best😁😁,,Adeyeye Favour,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b25c48f6-0e18-4b57-a9d0-19fd00fc2b1c,"I have downloaded WhatsApp here in play store but can't seem to register it with my old phone number, but I have tried registering with a new number and it works. But I want my old number back on Whatsapp, I have used the old number to register Whatsapp in another device and it worked but wouldn't in my new device. I need help with fixing this problem, what can be the cause and how do I fix it?",,Jinabo Hedwig Nayah,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,db46af1f-9045-4966-8d76-9dcfd60adc8e,It's not mistake occur when I was open Whatsapp group please help me to get this account,,Professor Amani,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6cf4ab0c-1ba4-48a6-bf0e-9ca4233cb6a8,I love this app...,,Jonathan Dokyoung,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1f9673e6-6c4e-4ed9-ac28-a203526009a1,It's the best,,Alice Nduta,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3111c31a-9958-4fa4-aba8-6a785e13613f,Good performance and chats but if you updated your app great ❤️💪❤️🩹❤️🩹,,Tshepo hendrick Zulu,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,32f3da26-ae57-4d90-87e4-f7ec0ba1a280,Very very good,,Joseph Edozie,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,52e69cfd-6707-4e09-9bce-79db0f766d75,My app is been blocked and I have not been able re open it,,Maduabuchi Phililp,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6adcd39e-6dab-4ceb-8724-c7f1ecd9f8f7,I love this app but the that own it it not doing good at all,,King Sley,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,93f92b8e-c04e-4abf-83dc-022263de23e6,The app is really good this is what I use to communicate but WHATSAPP NEED TO WORK ON THE RESTORE OPTION when you change your phone like the option is there but you still loose all your messages and sometimes you have valuable messages you really don't want to loose.,,Janay Waisome,3,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b9939c13-411e-46c6-b748-970e94ea2f54,keeping it to myself and that is that,,Jeanne Rundles,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,91e50210-203e-4954-8b92-08f266c696dc,Rate this app,,Edmond Affedzie,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,776fe1d7-4bd6-41e3-8837-df0bbd02500d,Good enough,,Badejo Abdulmuizz,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2f13c168-4c89-475d-9576-093d5927af35,WhatsApp is actually cool; actually when I started using WhatsApp I've started to notice some changes like slot of stuff . I just wanna day keep it up with your cool updates 👍,,Thelma Nwosu,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ae1f6302-c92b-4fe9-a6bd-600ed4d00b0e,Happy sunday to you all my fans,,Mhiz jumoke,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4b10a7b0-d127-4203-8a1b-c3a676d7dcc5,Very good,,Derrick Dundas,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e7290110-15f2-4710-bff8-c4992de5c3b8,Very good,,Mary Ofarrell,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a355f0be-e680-442d-b212-e2530eaed52d,I did not get a number to join. I wa.nt to join my boyfriend joined here . Can I get my account and device before the public please,,Irene Ryan,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,35b357f3-f425-4c81-add8-65d36d2b889b,"Everything is good,except thar when chatting with meta ai,it's forgets whatever we were talking about",,Ohemaa Owusuaa,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,011088c2-4a57-49c2-8f65-c06221f07c0b,I just can't update my galaxy m62..... why???,,Pedro H.Cia.J,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ad39be6e-c377-47d7-a05c-1e736c27d0be,Not working in my divice,,Geetha Tharala,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cddee5ac-5d45-4939-af8c-ff6b74be46b7,Very good,,Simranjeet Singh,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,8209ae5a-ff7a-4740-91d4-499f2d8e20fb,I enjoy using whatsapp no bad reviews from this side. You guys are improving a lot and I can see that But I would like it if we are able to preview messages instead of opening the chat on android too there was option to use material you themes. 😌 🙏,,Samuel Ogheneyore Agbiwor,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,ac5d1bf5-fe7c-48e0-9d1d-69931d9d8d54,I'm good with this app,,Dare Mite,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,784008d0-11c2-413c-8795-4f37915bb127,The hope of distance relationship,,Stanley Nwakwue,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,f761cf3b-e7a3-4577-9d4e-f69f7bd2c888,I updated my wats app not long and it no more opening,,OYEBOLA AYOTUNDE,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,789ed5e4-a2e5-4a2b-b3f1-d6d30781d26f,"Unreliable, Meta censor messages, buggy as hell, no functional backup/restore capability. Now shows freaky undulating button. No way to turn it off.",,Fábio de Salles,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,da9e5598-7d40-47e1-8e10-58a7f1567ae5,They banned me for no reason when I started. Please fix this.,,Md Akib,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a58f1f3e-246b-48c9-988d-567f84d15466,"My phone doesn't want to catch WhatsApp what must I do, even to download it I need the information or help me to go through I tried it several times but I didn't get a Green light I am confused please help me to find the problem I need a solution for the problem. My phone is utra 24 I am really struggling to get it right please I need your help I tried by all means but I won't succeed nothing I can do for now please please help me as soon as possible for this problem I will appreciate if you do",,Vitus Negumbo,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1df089dd-6d19-4db5-aa21-45a737d8832c,Please help,,Kanishka Madura,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7e3ab5a6-b0c1-460d-ae16-93b07e9ee4bd,I only used it for only one day and they sent me a spam email and I didn't have any bad reply,,Fatima Daffeh,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,53caf5ff-26a8-49a4-bd7f-da6ff9000a36,I thank you is well,,DAGA TATA,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2f89e668-923a-405b-8a96-263214c7cf54,Awesome 👍,,Roshan mahara,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,2e5bb7d4-6409-493d-8528-9e92c8127c3d,A good experience,,Mariama Diallo,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,dacb7038-25bd-4688-a2ef-08ef8b3f65ac,"it's so lovely and easy to use in a lower bowl data, try this with you're WhatsApp messenger.",,chidozie FRANCIS,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,36990ac8-2fd9-414c-b55c-64f7ff44edc7,Nice apps,,Abubakar Abdoul,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,7593bb46-a897-4d90-913c-d0c90e8adbb7,I love watsapp please unblock my watsapp account please 🙏,,Sain Manan,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bbc03f8d-1fd3-41a4-b253-8452736a93ab,Wonderful,,Christopher Ikeh,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5d4588b7-4113-46f6-a819-d80ba1eaf147,Awesome,,Chinemerem Glory,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c53b409e-6805-46f4-8c47-b8aea28bf4cb,I love ❤️ using the application much love to you all,,Osman Gbla,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,bdab5afb-1958-49d2-9e60-cfd3ef474ba0,it's an incredible app but demands for updates too much and too frequent😒😒😒😒,,Taiwo Ayomide,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,401a1548-6904-4643-9378-640677b3922d,Too slow And annoying,,Olayinka Osho,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6c0cd8a2-20f8-45fe-a8cd-59e7a208b1f8,Why you dont me to open whatsapp and stop killing it,,Rose Mary,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,83f3b178-f4f9-4920-afad-f4dc632ff2f6,Whatsapp is a good app,,Jessica,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,65cdd17b-03ce-4b0a-93a1-bf044201dd33,Good work,,sheikh sahb,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,70a66701-7093-45ca-a518-318be7b84a48,Supporting,,Isaac Isaac,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,de048ea2-acfc-46dd-888a-8938f2d5028a,I don't know if the app will be awesome👍,,George Fahnbulleh,4,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a51ade7f-af34-4eaf-af5d-922700a6506d,Please can you try and opened this Whatsapp for me because that is my business and my customers group that I having business with me and when you open this I will follow and allow any of your pulic rules and regulations,,Alhassan Sulemana,3,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,aa3c271a-f808-46bb-ae05-5439d498e7a3,Beautiful,,Mariam Ahmed,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,12d55183-b1e4-4c4c-b5d9-339f58cc9ed6,Great,,Chris Akwarandu,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,fdf9620a-a599-4991-ac62-cbd9eab5777a,Voice calls is worst,,Diwakar Singh,1,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,30f1e7ea-aca7-442d-b67c-2300f8c7678a,Please 🥺 add themes on WhatsApp,,Loving Janel,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,dabeb838-76a1-4aa8-b3b6-14c626fa5e24,We can't share any news or information with our relatives without this app. So thank you to this app.,,Parveen Banu,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e7747e64-b8e3-4dad-84f1-c6bdd00f2b53,Good app,,Mada Sosten,5,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c89132af-6c4d-461e-80b3-5b6e05288430,Late coming massage and late going,,Zakaria Khan,3,"Oct 27, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,45bfb04a-2879-47e7-bffb-27df27109045,Yes it's good,,Patience Panache,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,abbf33d5-db54-434b-b0a6-615831c4d582,emergency WhatsApp block ho ge ha plzz on whatsapp.,,Usman Ali,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,a0564d7f-e16a-41eb-a586-3f58521b2980,It helps me communicate faster,,Jennifer Michael,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,1e906588-a78a-454b-a10d-7fe4fa48d154,"WhatsApp has been the best place to have your charts, learning groups and privacy",,Oderinde precious Ayomide,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,894593a7-aca0-4b3e-a49f-bf1dd9cfe2d3,Bukariali Bukhari Ali please open my WhatsApp for me listen need your help,,Bukari Ali,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5bc50bc3-e683-432a-9434-07b3783d94ca,"I love it,,though ya'll need to do something with status, we need to be saving it directly from WhatsApp and not other apps.",,Lucifer Mike,4,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b5a40755-db9b-41a7-8a40-ab905f40ac64,Sometimes the message don't appear,,Appiah Lord,3,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,9c96a722-57d5-490a-915d-dbcd1d5ca07e,"My numbers are unable to verify in the application, due it's unofficial from the WhatsApp. Please am requesting for a review of this application. Thanks",,Sagir Saminu Lawan,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,268ec5fb-a615-4cc3-913b-a9a697444141,"**A Heartfelt Thank You to WhatsApp** WhatsApp, a name synonymous with modern communication, has revolutionized the way we connect. From personal chats to global communities, your app has become an integral part of our daily lives. Your commitment to user experience and privacy has made you a trusted platform for millions. The ability to instantly share messages, images, videos, and voice notes across borders has bridged distances and brought people closer. By HaKeem Kamran Khan",,Kamran Khan,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,5dd190a4-d0c9-4cdc-b8a6-b1e3c2c0f492,"I wanted to use the yoyo emoji ( 🪀 ) and WhatsApp decided to be self righteous and make that emoji be their logo. Unknowingly, I sent this to one of my peers and looked like a freak. Furthermore I shall request WhatsApp does something about this, and begins to realise not everything is about them. My message to you is think wisely before sending a yoyo.",,Charity Jackson,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,73b8856e-056c-4d45-9df0-58348532bb44,"Yes ,I like app it's good and fast , you contact contact your friends easy, thanks?",,Michael Uduru,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,3a97702d-a749-4590-b7bd-82701eaf80b0,window,,Alatara Harmony,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,09ccb43a-6c0e-4ca2-b233-83bada236e44,Great app for keeping up with your family and business or businesses and bosses companies and ECT.. very private I'd say,,Randi Jones,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,41fe7eaf-e68b-449a-857e-e89c06ccf85b,absolutely good.,,Tshegofatso Seane,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,c8033eba-741b-42e2-8403-6ebeb0628139,WhatsApp has been outstanding over the years ✌️but for a suggestion my work on status caption editing,,Lango Blaise,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,741dd4f1-7d5f-405d-be95-89e5c214ab93,Yes fivestat,,Mildred Laylay,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,22f1a4d1-3db3-4079-8c46-5831a7039c40,"Says my phone number isn't a valid US number. it's the number I've had for years in the US, it's literally a US number.",,David ~`,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,e297277c-3b1b-43d4-bb0d-4a2c74f01d4d,"Hello whatsapp support, I'm encountering the error message You need the official whatsapp to use this account"", despite using the official app from the authorized app store. I have tried updating, restarting, and reinstalling the app without any success. Please assist in resolving this issues promptly. Thank you.",,Tijjani Abba yahya,2,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,6a183aae-19cc-48a3-b3d2-9de17b8d7da1,Who is this person,,Benjamin Edwards,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,0000cb3f-1c88-4597-a8a0-3a04dc0e059b,"Hi, I been trying to download my WhatsApp but it keeps on installing to my old phone....how can I download to this phone? It keeps on saying it will be installed to my device soon😡",,Nwabisa Ntlenzi,1,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,cbe2f77b-1f00-4633-94d5-68565f31e05f,It is the greatest messaging app I have ever seen,,Comfort Obinim,5,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,4248b703-8925-4325-b098-bdb1265cf0f4,Am not getting the AI search,,Achiaa Boateng,4,"Oct 26, 2024"
WhatsApp Messenger,com.whatsapp,COMMUNICATION,b460a624-b35f-48a8-9d74-48893bb4bc6d,Can't find locked chat folder.,,Patrick McGovern,5,"Oct 26, 2024"
